split,source_image,source_xml,yolo_image,yolo_label,num_boxes,width,height
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04683_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04683_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04683_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04683_1.txt,8,170,57
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04684_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04684_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04684_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04684_1.txt,8,458,144
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04693_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04693_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04693_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04693_1.txt,8,761,258
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04694_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04694_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04694_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04694_1.txt,8,400,124
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04703_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04703_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04703_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04703_1.txt,8,196,91
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04704_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04704_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04704_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04704_1.txt,8,487,126
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04713_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04713_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04713_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04713_1.txt,8,118,30
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04714_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04714_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04714_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04714_1.txt,8,207,46
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04723_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04723_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04723_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04723_1.txt,8,1944,832
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04724_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04724_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04724_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04724_1.txt,8,750,206
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04733_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04733_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04733_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04733_1.txt,8,779,239
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04734_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04734_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04734_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04734_1.txt,8,437,103
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04743_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04743_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04743_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04743_1.txt,8,437,198
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04753_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04753_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04753_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04753_1.txt,8,1079,226
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04763_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04763_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04763_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04763_1.txt,8,605,342
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04764_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04764_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04764_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04764_1.txt,8,271,110
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04773_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04773_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04773_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04773_1.txt,8,200,47
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04774_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04774_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04774_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04774_1.txt,8,548,207
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04783_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04783_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04783_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04783_1.txt,8,529,316
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04784_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04784_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04784_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04784_1.txt,8,287,137
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04793_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04793_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04793_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04793_1.txt,8,499,139
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04799_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04799_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04799_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04799_1.txt,8,512,167
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04800_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04800_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04800_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04800_1.txt,8,619,266
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04809_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04809_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04809_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04809_1.txt,8,266,78
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04810_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04810_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04810_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04810_1.txt,8,314,81
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04819_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04819_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04819_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04819_1.txt,8,182,52
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04820_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04820_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04820_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04820_1.txt,8,333,74
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04829_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04829_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04829_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04829_1.txt,8,334,103
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04830_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04830_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04830_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04830_1.txt,8,303,98
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04839_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04839_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04839_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04839_1.txt,8,267,70
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04849_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04849_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04849_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04849_1.txt,8,352,93
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04850_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04850_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04850_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04850_1.txt,8,283,76
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04859_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04859_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04859_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04859_1.txt,8,345,92
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04860_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04860_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04860_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04860_1.txt,8,342,113
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04869_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04869_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04869_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04869_1.txt,8,299,83
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04870_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04870_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04870_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04870_1.txt,8,235,113
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04879_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04879_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04879_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04879_1.txt,8,202,69
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04880_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04880_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04880_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04880_1.txt,8,159,38
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04889_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04889_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04889_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04889_1.txt,8,188,47
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04890_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04890_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04890_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04890_1.txt,8,200,71
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04909_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04909_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04909_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04909_1.txt,8,170,39
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04910_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04910_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04910_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04910_1.txt,8,139,34
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04919_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04919_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04919_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04919_1.txt,8,90,22
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04920_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04920_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04920_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04920_1.txt,8,134,32
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04930_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04930_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04930_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04930_1.txt,8,90,21
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04939_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04939_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04939_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04939_1.txt,8,162,36
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04950_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04950_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04950_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04950_1.txt,8,116,28
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04960_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04960_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04960_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04960_1.txt,8,154,35
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04970_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04970_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04970_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04970_1.txt,8,79,19
valid,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04980_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/valid/04980_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/valid/04980_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/valid/04980_1.txt,8,160,45
